I1,I2,I3
6.101,445.059,-0.222
5.546,442.65,-0.531
5.747,440.661,0.2
8.076,441.08,0.007
7.284,446.734,0.22
7.881,444.116,0.525
6.693,441.08,0.322
8.628,436.472,0.448
9.611,442.65,0.38
7.56,443.907,0.559
8.944,439.928,0.767
6.694,438.043,0.347
10.404,442.127,0.359
6.612,443.069,0.58
8.945,443.069,0.435
6.103,441.289,-0.12
8.273,443.488,-0.231
5.828,442.127,0.364
8.156,441.289,0.337
7.88,442.441,0.331
7.881,441.08,0.316
6.89,441.708,0.515
6.101,439.928,0.448
9.021,444.535,-0.103
8.268,442.86,-0.206
6.422,439.09,-0.613
8.744,436.891,0.45
6.889,443.907,0.765
10.085,441.708,0.709
7.674,439.299,0.574
12.067,437.519,0.322
6.692,442.441,0.211
12.214,444.326,0.466
6.419,442.127,0.443
10.601,440.87,0.757
9.216,442.441,0.173
6.614,443.488,0.615
10.208,442.441,0.491
9.612,442.86,0.148
10.88,440.87,-0.35
7.206,443.279,0.004
10.878,438.671,0.338
9.213,443.488,0.522
9.02,441.708,0.212
9.536,440.451,0.457
7.674,440.661,0.099
9.695,446.316,-0.181
10.283,443.907,-0.154
8.948,441.08,0.188
6.216,436.891,0.835
10.012,443.279,0.531
8.822,445.059,0.792
9.42,441.08,0.653
7.959,438.88,0.337
8.544,442.441,-0.017
10.203,444.85,0.244
8.072,443.488,0.734
7.757,443.069,0.437
8.828,442.441,0.111
9.695,445.268,0.153
9.694,441.917,0.974
7.562,442.86,0.71
8.427,440.87,0.59
8.55,443.069,-0.177
8.155,441.498,0.233
9.418,443.488,0.247
9.339,444.535,0.272
7.758,442.441,0.093
9.694,439.928,0.56
7.879,443.279,0.392
9.418,443.279,0.029
7.673,440.87,-0.494
9.345,438.043,0.287
7.673,441.708,0.536
9.14,446.944,0.424
8.621,443.488,0.665
8.158,441.08,0.693
8.546,439.509,0.502
8.156,443.907,0.197
10.877,442.86,0.502
7.002,440.87,0.642
7.757,439.09,0.149
7.207,443.279,0.171
8.625,439.299,0.674
8.941,441.708,0.792
7.366,443.069,0.568
9.892,440.87,0.306
6.613,439.509,0.12
9.694,440.87,0.52
7.754,443.279,0.502
7.883,441.289,0.264
7.48,438.671,0.548
7.005,440.451,0.226
9.611,446.525,-0.033
4.563,443.279,-0.056
10.015,440.661,0.066
6.616,438.88,0.565
10.601,444.326,0.688
8.072,442.127,0.754
9.023,441.08,0.566
6.889,440.661,0.271
8.348,444.116,0.045
9.534,441.08,0.471
7.678,441.498,0.874
9.617,439.928,0.765
4.952,441.917,0.26
9.538,440.242,0.632
4.677,442.127,0.667
7.006,443.698,0.092
6.023,442.127,-0.438
5.827,439.928,0.232
11.347,441.917,0.48
3.89,446.106,0.262
9.422,442.65,0.431
4.483,439.09,0.315
10.29,438.252,0.345
5.747,446.106,-0.055
11.075,443.488,0.001
3.103,441.498,-0.117
9.422,439.718,0.563
5.828,443.907,0.583
8.546,445.059,0.642
5.033,442.86,0.742
6.022,440.87,0.605
9.339,443.907,0.58
5.545,440.87,0.443
9.536,441.917,0.326
6.42,442.86,0.502
7.482,441.917,0.255
5.747,442.441,0.437
8.158,441.917,0.891
5.748,445.059,0.681
6.812,443.488,0.522
4.758,442.441,-0.006
6.422,441.498,0.376
6.693,445.897,0.264
5.236,444.326,0.205
7.678,441.498,0.228
4.953,437.1,0.695
8.075,443.069,0.667
6.888,445.478,0.47
8.829,440.87,0.4
4.678,437.519,0.155
9.14,439.718,0.105
8.153,443.069,0.333
8.943,440.661,0.568
7.21,440.242,0.645
6.101,439.928,0.89
10.087,442.86,0.757
7.208,440.242,0.436
8.158,442.86,0.493
7.879,441.708,0.229
7.964,442.86,0.165
8.625,439.928,0.583
7.758,444.326,0.787
10.483,443.279,0.311
3.217,439.509,-0.112
12.141,437.1,0.06
7.085,443.698,0.568
10.012,442.441,0.515
7.96,439.718,0.503
8.35,437.833,0.52
10.478,441.917,0.187
9.885,445.059,0.2
8.825,441.917,-0.068
8.348,439.928,-0.275
10.801,440.661,0.485
6.295,441.917,0.558
9.615,440.661,0.675
8.427,441.498,0.846
8.547,440.661,0.452
8.625,443.907,-0.182
6.491,439.718,0.352
9.217,444.326,0.638
5.153,444.535,0.651
7.96,441.917,0.339
5.545,439.509,0.543
8.074,445.687,0.779
7.673,444.326,0.339
7.086,441.917,-0.372
7.286,438.043,0.085
7.958,443.698,0.317
8.544,445.897,0.438
7.956,440.87,0.471
7.006,437.519,0.337
7.205,439.718,0.846
8.941,443.907,0.313
7.205,442.441,0.117
5.747,441.917,-0.387
7.755,441.498,0.168
6.813,445.059,0.154
8.541,442.86,0.393
5.625,443.907,0.649
8.427,442.441,0.526
7.166,445.897,0.831
7.164,440.661,0.448
7.755,443.488,0.844
9.891,443.698,0.326
8.074,441.708,0.167
9.022,440.87,0.127
5.745,440.451,0.629
7.678,444.85,0.746
6.218,442.441,0.603
6.42,438.671,0.206
7.678,437.1,0.027
7.876,445.059,0.249
7.876,440.451,0.068
6.418,437.833,0.054
9.697,440.451,0.695
7.203,444.116,0.51
8.825,441.917,0.4
9.02,441.289,0.067
7.084,440.87,0.26
9.535,443.907,0.222
5.031,441.08,-0.09
8.543,442.65,0.011
5.348,440.87,0.283
10.086,442.127,0.779
4.949,440.242,0.645
9.808,443.069,0.685
6.612,443.488,0.535
8.075,441.08,0.365
9.339,437.31,-0.211
8.543,440.661,0.654
9.807,444.326,0.864
7.085,439.928,0.696
8.546,437.1,0.046
6.809,438.671,-0.011
9.531,445.059,0.074
9.538,442.65,0.24
7.004,441.08,0.43
9.814,440.242,0.278
8.744,443.279,0.354
9.345,441.498,0.093
6.888,441.708,-0.194
8.08,440.451,-0.172
9.689,444.326,0.566
8.83,439.509,0.156
9.808,443.069,0.72
8.83,443.698,0.499
8.161,440.451,0.364
5.157,437.1,-0.31
6.427,439.928,0.143
7.214,439.928,0.618
5.035,436.681,0.299
5.553,433.435,-0.154
6.617,437.1,-0.149
6.107,439.509,0.118
8.752,436.053,0.105
2.432,434.063,0.028
3.104,436.263,0.249
7.093,434.692,0.022
3.891,435.425,0.344
2.829,436.681,0.375
5.947,434.273,0.059
3.777,429.665,-0.022
5.158,435.111,0.585
5.831,436.681,-0.032
8.835,432.074,0.034
6.3,432.702,0.021
5.547,435.111,-0.374
7.376,431.864,0.258
7.214,435.425,0.364
6.424,433.645,0.134
3.778,429.665,-0.105
8.755,432.074,0.372
6.893,437.833,0.504
4.29,433.435,0.089
6.028,430.503,0.105
9.144,432.283,0.2
6.423,429.665,-0.104
7.678,428.827,0.325
6.694,429.665,0.398
8.352,426.419,0.767
8.553,423.591,0.138
10.884,429.875,0.233
10.599,428.618,0.503
4.679,429.456,-0.027
4.484,429.456,0.459
6.424,427.257,0.42
8.751,428.409,0.571
9.218,431.445,0.743
8.353,425.267,-0.001
7.881,423.801,0.427
6.892,429.456,0.173
7.566,425.686,0.867
7.566,429.246,0.323
10.884,426.628,0.56
6.893,424.01,0.286
8.625,429.875,0.261
4.837,428.827,0.254
6.102,429.246,-0.099
7.963,428.827,0.248
8.952,425.686,0.758
10.486,425.476,0.222
9.888,431.655,0.88
7.482,427.257,0.216
4.087,425.057,0.424
8.548,428.618,0.291
8.946,426.419,0.305
10.288,430.503,0.659
7.208,429.665,0.488
7.96,425.686,0.768
6.216,425.476,0.313
9.022,428.618,0.591
9.7,426.628,0.259
9.898,429.037,0.366
10.485,427.675,0.477
8.157,423.068,0.032
6.021,429.456,0.822
6.809,430.293,0.297
8.273,427.885,0.354
9.427,427.885,0.25
10.683,428.094,-0.192
9.218,429.037,0.737
4.953,429.875,0.216
5.236,426.628,0.647
5.751,425.476,0.409
10.489,430.084,0.149
9.617,426.838,0.48
9.023,429.037,-0.089
5.748,427.885,0.493
5.944,423.801,0.505
8.157,427.257,0.532
9.425,431.864,0.779
11.476,428.409,-0.028
5.548,427.466,0.266
5.943,429.246,0.153
5.829,426.419,0.083
7.368,431.655,0.665
6.616,429.037,0.629
8.548,425.267,0.729
8.43,427.047,0.028
8.427,428.618,0.376
6.219,427.885,0.446
4.564,430.084,-0.16
7.963,427.466,0.52
7.885,422.439,0.011
9.887,428.827,0.77
7.003,428.094,0.519
7.083,427.675,0.612
7.085,426.628,0.128
9.025,422.649,0.397
10.015,427.466,0.798
10.41,426.419,0.636
7.563,424.639,0.593
7.086,426.209,-0.066
8.267,428.409,0.687
6.022,426.419,-0.161
7.564,429.875,0.487
9.617,427.047,0.598
9.698,423.801,0.176
10.961,428.827,0.526
9.692,427.047,0.361
5.829,427.257,0.614
5.748,426.838,-0.161
8.43,423.277,0.439
7.758,425.267,0.782
9.808,431.026,0.417
6.216,427.047,0.71
7.566,425.686,-0.234
7.959,427.675,0.629
8.075,424.639,0.173
9.023,429.037,0.731
4.758,426.419,0.548
6.892,423.277,0.768
8.352,428.409,0.05
9.138,425.267,0.525
9.22,429.456,-0.031
6.889,429.246,0.292
5.829,424.22,0.941
6.104,424.848,-0.112
10.407,430.503,0.587
7.883,427.675,0.402
9.025,428.827,-0.027
5.157,427.257,0.288
6.491,423.801,0.094
5.349,429.037,0.691
7.207,427.885,0.424
7.963,425.686,0.558
7.886,427.047,0.526
9.536,429.456,0.004
6.298,426.838,0.492
6.022,430.084,0.466
5.547,427.047,-0.146
8.077,423.068,0.573
6.218,428.409,0.405
10.083,428.094,0.884
8.152,428.618,0.155
7.758,428.618,0.173
6.423,426.838,0.146
6.496,427.047,0.344
10.804,433.645,0.514
6.302,427.257,0.54
5.625,425.686,0.319
8.273,430.293,-0.048
7.68,425.057,0.483
7.68,429.875,0.258
8.432,427.257,0.118
8.271,422.649,0.79
8.08,426.209,0.048
6.613,428.409,0.671
6.696,427.466,0.444
7.959,429.037,0.411
7.565,424.429,0.192
10.601,421.602,0.231
8.073,429.665,0.823
8.428,426.838,0.345
8.152,426.419,0.557
7.01,427.257,0.243
7.678,426.209,0.275
8.833,427.257,0.623
8.83,428.827,0.461
8.157,425.686,0.66
6.81,425.057,0.22
5.827,429.665,0.488
8.544,426.419,0.718
6.299,429.246,0.33
8.63,427.257,0.055
10.09,422.23,0.397
10.596,426.419,0.696
7.755,427.675,0.636
4.287,427.047,0.786
5.155,427.466,-0.262
8.076,425.476,0.607
8.943,426,0.012
10.598,429.665,0.516
9.423,424.639,0.548
9.534,423.801,0.238
5.428,429.246,0.398
7.289,425.057,0.212
8.078,430.084,0.533
9.14,427.675,-0.26
7.683,423.068,0.696
8.946,426.628,0.325
5.941,429.037,0.724
5.941,428.094,0.634
8.946,429.665,0.477
6.895,426.419,-0.039
12.142,422.858,0.671
8.27,430.084,0.254
9.018,427.047,0.703
5.943,426.419,0.327
8.623,427.885,0.425
7.287,428.094,0.188
11.354,427.257,0.494
10.287,429.456,0.38
9.343,426.419,-0.273
5.235,426,0.575
4.367,429.665,0.321
7.369,428.094,0.679
6.893,430.503,0.222
10.483,429.456,0.005
6.42,425.057,0.435
5.545,429.665,-0.123
7.084,431.655,0.59
7.372,427.466,0.559
9.819,426.628,0.072
9.814,430.293,0.298
5.547,425.686,0.071
6.021,430.817,0.453
6.494,426.628,0.096
6.299,422.23,0.391
10.015,427.047,0.63
7.883,426.838,0.302
10.601,427.675,0.69
7.959,429.246,0.334
5.828,424.22,0.344
6.42,422.23,0.179
7.371,430.084,0.588
8.945,427.047,0.566
8.75,427.257,0.52
8.35,427.675,0.4
6.021,425.686,-0.046
7.879,431.445,0.574
6.023,428.094,-0.206
6.815,424.848,0.662
10.016,427.047,0.278
12.54,427.047,0.615
7.879,427.257,0.692
5.429,429.246,-0.061
4.678,426.209,0.408
7.483,422.439,0.17
9.022,428.409,0.404
10.21,426.419,0.662
9.698,426.838,0.685
10.398,426.838,0.272
5.625,423.277,0.239
5.233,426.628,0.756
6.888,429.456,-0.165
6.812,425.476,0.706
7.485,425.267,0.78
10.287,429.665,-0.148
7.367,425.267,0.713
7.563,430.503,0.313
8.35,426.628,0.399
4.167,422.649,-0.098
9.536,427.466,0.403
8.751,427.047,0.215
8.429,427.885,0.641
6.492,429.665,0.509
7.879,423.591,0.088
7.757,426.419,0.449
9.813,431.026,-0.093
9.345,426.838,0.795
7.883,426.209,0.375
7.68,427.885,0.276
7.881,425.267,0.636
7.88,431.026,0.313
5.235,428.827,0.287
6.696,425.686,-0.24
8.547,427.885,0.814
11.158,429.037,0.271
8.828,429.037,0.724
8.157,431.236,0.668
4.757,428.618,-0.341
6.894,423.801,0.431
10.087,430.084,0.48
8.623,429.246,0.055
7.289,428.094,0.717
5.825,427.675,0.465
8.43,427.675,0.26
7.561,426.838,0.36
11.356,431.445,0.262
9.698,426.209,0.237
10.015,423.591,-0.049
6.694,429.246,0.575
6.021,425.057,0.259
8.429,429.037,0.762
8.273,428.409,0.377
8.946,423.591,0.575
10.285,428.618,0.063
9.022,429.875,0.33
8.076,428.094,0.814
6.813,427.675,0.322
6.496,426.419,0.229
10.213,425.057,0.433
9.021,431.655,0.582
6.809,427.466,0.017
7.288,424.848,0.367
6.691,427.885,0.72
8.073,424.639,0.289
7.76,429.456,0.936
7.486,426.419,0.442
9.138,422.021,0.066
7.68,426.209,0.491
8.346,427.047,-0.176
6.616,427.466,0.247
7.562,429.037,0.75
9.218,424.639,0.105
8.273,422.021,0.331
9.023,429.665,0.33
10.29,426.209,0.292
10.016,426.209,-0.127
3.97,426.838,0.779
6.22,425.057,0.054
6.42,427.466,0.638
7.483,427.885,0.177
8.156,424.639,0.369
10.602,426.838,0.314
9.34,426.838,0.594
9.612,427.047,0.553
6.49,428.827,0.671
2.901,425.476,0.822
9.026,422.23,-0.023
10.958,428.094,0.413
10.403,426.419,-0.088
7.482,427.466,0.685
8.35,427.885,0.345
6.613,424.429,0.144
8.351,427.885,0.714
8.75,431.026,0.206
8.947,426.628,0.457
8.628,426,-0.194
8.271,430.817,0.574
6.614,426,0.411
6.023,430.503,0.781
7.883,427.257,0.638
9.222,422.858,-0.419
10.883,426.838,0.581
11.863,428.409,-0.181
8.827,428.094,0.604
6.218,428.618,0.406
3.971,425.057,0.369
10.015,426.209,0.444
10.483,431.655,0.343
8.825,426.628,0.524
7.084,425.057,-0.251
6.418,428.409,0.485
7.006,426.209,0.659
7.963,431.236,0.659
11.672,430.084,0.764
6.697,426.838,-0.046
7.675,427.047,0.494
4.563,430.084,0.084
7.368,427.885,0.211
5.945,429.665,0.809
8.75,427.885,0.208
8.75,422.649,0.197
9.615,428.094,0.769
8.35,428.618,0.271
3.697,426.209,-0.354
6.219,426.628,0.137
8.55,427.885,0.746
9.89,425.476,0.337
8.429,430.084,1.001
8.073,424.429,0.618
6.889,422.021,0.11
8.627,427.885,0.343
7.759,424.22,0.101
8.27,429.246,0.566
8.076,427.257,0.483
7.164,423.801,0.543
10.012,429.037,0.038
7.085,429.456,0.499
7.085,427.885,0.123
9.138,427.466,0.342
8.083,425.686,0.765
9.535,424.848,0.203
8.545,431.445,0.883
7.289,427.047,0.24
6.616,424.639,0.294
7.675,428.094,0.455
7.005,426,0.402
10.959,429.456,0.649
6.693,428.409,0.387
8.554,424.429,0.74
10.401,424.429,0.137
9.888,427.885,0.382
7.085,426.209,0.253
4.165,428.827,0.442
6.296,427.466,0.671
6.813,422.858,0.044
9.217,429.246,0.713
9.42,429.875,0.189
8.077,427.675,0.304
8.273,427.675,-0.057
5.829,426.628,0.364
8.159,427.885,0.714
8.433,428.827,0.555
8.351,426,0.491
6.493,425.476,-0.039
7.48,430.084,0.582
5.349,427.047,-0.101
7.757,430.084,0.472
7.29,428.094,0.67
7.685,423.277,0.251
9.887,427.047,0.531
6.42,430.503,0.648
5.944,427.466,0.417
6.024,427.257,0.232
7.563,428.409,0.255
5.749,426.419,0.576
9.617,432.493,0.458
8.074,429.665,0.437
8.748,426.628,0.433
6.814,429.037,0.154
8.432,429.456,0.597
10.011,428.827,0.099
6.422,430.503,0.448
6.615,427.466,0.477
8.627,422.858,0.076
9.341,429.037,0.801
8.751,428.094,0.105
8.158,427.885,0.388
8.827,426.838,-0.126
7.564,423.801,0.233
7.085,428.827,0.348
7.084,427.466,0.313
5.828,425.057,0.538
7.882,426.209,-0.139
10.403,428.827,0.623
6.694,426.419,0.027
8.073,429.875,0.408
9.021,426.838,0.682
6.7,423.277,0.192
8.944,428.827,0.465
8.748,428.409,0.275
7.963,428.094,0.37
6.89,427.675,-0.372
6.616,424.639,0.574
5.943,425.057,0.597
9.535,431.236,0.396
5.945,427.047,0.684
8.551,425.267,-0.299
10.213,427.675,0.583
9.344,424.429,-0.118
7.002,428.827,0.717
4.758,427.047,0.559
4.835,424.01,0.677
7.759,426.209,0.292
9.022,427.885,0.179
9.698,428.827,0.376
9.14,429.456,-0.195
8.544,424.01,0.734
4.759,423.068,0.144
6.299,429.875,0.642
7.369,426.628,0.62
9.539,427.466,0.265
8.155,427.047,0.267
9.022,424.22,-0.054
5.624,429.246,0.79
7.003,427.885,0.183
7.761,425.686,0.636
7.887,426.628,0.248
11.27,429.037,0.298
8.077,425.686,0.482
7.878,428.618,-0.131
5.351,426,0.043
7.68,423.068,0.781
6.695,429.037,0.526
9.815,428.827,0.875
10.208,429.037,0.12
8.159,429.037,0.272
8.351,427.047,0.083
5.351,426.838,0.398
7.881,433.645,0.729
7.963,429.037,0.409
8.351,425.057,0.32
7.563,430.084,-0.068
7.364,425.267,0.582
6.42,430.503,-0.294
7.568,428.409,0.483
9.346,423.801,0.77
9.616,426.838,-0.004
8.073,429.665,0.474
5.43,427.675,0.114
6.022,428.827,0.527
6.219,425.267,-0.012
8.75,421.811,0.46
9.536,429.456,0.682
8.076,426.838,0.19
8.944,426.419,0.479
6.81,427.675,0.256
6.42,427.885,0.382
6.301,427.466,0.491
10.961,429.665,-0.145
6.023,426.209,0.64
7.959,424.639,0.144
4.164,429.037,0.522
6.693,426,0.554
9.14,428.409,0.455
7.29,427.257,0.016
10.214,423.068,0.265
8.158,426.838,0.73
9.808,428.618,0.542
6.422,426,0.728
8.075,426,-0.321
7.675,425.476,0.472
9.022,424.848,-0.116
7.758,429.665,0.712
9.141,424.22,0.68
10.211,423.068,0.239
7.678,429.246,0.389
7.479,424.848,0.092
7.005,429.875,0.45
5.943,427.885,-0.173
5.235,423.068,0.751
9.026,425.686,0.476
10.012,428.618,0.47
9.22,427.047,0.728
8.827,428.409,0.065
3.775,424.848,0.219
4.563,421.811,0.742
8.273,429.665,0.719
9.615,427.257,0.479
8.43,426.838,0.652
8.829,428.094,0.515
6.418,427.885,0.034
7.564,426.838,0.58
8.156,428.618,-0.038
7.885,425.476,0.411
9.813,425.686,0.569
8.546,429.037,0.472
7.286,427.675,0.723
5.235,430.293,-0.087
4.564,429.246,0.126
7.682,424.639,0.184
7.567,430.293,0.028
9.022,431.445,0.665
6.814,427.466,0.197
7.481,426.838,0.32
5.945,430.084,0.088
8.354,426,0.289
7.959,430.817,0.221
7.881,426,0.023
5.828,422.858,0.869
5.827,428.094,-0.033
7.481,427.257,0.499
6.496,429.246,0.662
9.345,430.817,0.011
8.078,426,0.261
6.492,423.591,-0.05
6.299,431.026,0.706
9.81,427.257,0.62
4.757,427.047,0.405
8.546,427.466,0.327
6.81,426,-0.059
8.625,427.885,0.583
9.22,429.037,-0.21
7.371,425.476,0.597
7.965,426.838,0.426
6.893,427.885,0.577
8.352,427.047,0.957
7.964,429.037,0.032
8.75,426,0.326
7.006,421.811,0.107
8.541,427.885,0.658
8.547,426.628,0.488
9.348,426.838,0.769
10.964,427.257,0.116
8.625,424.639,0.309
8.27,426.838,0.587
6.807,430.293,-0.029
4.954,425.686,0.49
6.616,425.057,0.601
9.14,430.503,-0.126
9.892,425.057,0.631
10.015,429.665,0.203
8.429,426.628,0.413
3.219,421.811,-0.051
7.369,425.686,0.552
8.748,427.047,0.674
10.21,427.466,0.798
8.944,429.665,0.505
9.343,425.476,-0.06
7.96,425.686,0.363
8.156,430.503,0.134
7.086,425.686,0.867
5.945,424.429,0.377
10.209,427.047,0.153
8.946,424.848,0.411
8.625,431.026,0.82
5.828,428.618,-0.063
7.761,425.686,0.328
6.102,427.885,0.718
8.43,429.037,0.564
10.211,428.409,0.789
9.536,430.084,0.649
6.103,427.466,-0.377
5.032,423.277,0.472
8.941,429.456,0.087
7.006,428.618,0.288
9.813,427.466,0.629
8.075,427.675,0.072
7.96,427.257,0.344
8.35,426.419,0.095
8.352,431.026,0.406
6.617,425.686,-0.194
6.299,423.801,0.615
8.748,429.456,0.454
10.013,425.267,0.537
7.678,429.665,0.721
6.019,427.675,-0.1
8.548,424.22,0.603
6.698,429.665,-0.087
9.027,430.503,0.42
10.086,429.246,0.713
4.166,428.618,0.204
4.837,427.257,0.201
7.567,425.476,0.519
9.81,431.655,0.488
8.829,427.466,0.15
8.827,425.057,0.129
8.545,428.618,0.625
7.087,427.257,0.183
8.157,429.037,0.952
7.37,429.246,0.348
9.025,425.057,0.249
8.158,424.848,0.632
9.69,427.047,-0.034
7.206,426.838,0.608
8.544,428.409,0.493
8.35,427.675,0.264
7.88,423.277,-0.057
7.76,428.094,0.638
7.882,429.665,-0.145
8.75,426.209,0.403
5.432,426.209,0.649
8.427,426.838,0.413
7.165,431.026,0.873
6.617,429.037,0.216
7.086,424.848,0.046
8.83,425.686,0.492
10.679,427.675,0.1
9.535,426.838,0.635
6.101,429.037,0.391
5.156,426.419,0.817
7.959,422.23,-0.017
7.68,428.618,0.591
9.695,427.675,0.209
8.156,426.628,0.408
8.545,427.257,0.708
5.943,425.267,0.031
6.494,426.419,0.748
6.218,429.875,0.197
6.893,425.057,0.471
8.434,424.429,0.071
10.291,430.084,0.21
6.218,425.686,0.586
6.889,430.817,0.359
7.367,428.409,0.682
6.026,422.858,-0.225
8.082,425.476,0.629
12.732,428.409,0.313
6.89,427.257,0.234
7.562,429.246,0.388
1.758,423.801,-0.183
3.575,423.591,0.181
5.037,428.409,0.249
6.895,423.068,-0.065
5.833,421.811,-0.123
7.016,422.649,0.265
5.948,419.822,0.245
6.899,425.686,0.267
8.083,421.392,0.282
5.831,419.193,-0.627
7.375,421.811,0.532
8.553,418.67,-0.179
9.902,424.22,0.487
8.632,420.24,-0.103
5.551,417.622,-0.034
7.488,421.183,0.409
3.973,418.251,0.028
8.634,423.068,0.741
8.357,420.031,0.195
5.631,416.994,0.084
7.294,420.659,0.25
8.753,418.041,0.129
8.55,422.439,0.662
6.106,419.822,-0.04
7.574,416.575,-0.043
9.032,420.031,0.316
7.887,417.413,0.223
7.763,420.659,0.687
5.161,413.224,0.331
8.63,411.234,-0.397
6.107,413.852,0.67
4.485,411.758,0.613
6.496,415.842,0.206
6.815,412.386,-0.093
8.634,414.586,0.471
9.705,411.967,-0.121
8.277,414.795,0.707
7.683,416.052,0.508
3.573,414.795,-0.11
7.37,415.633,0.526
5.628,409.559,0.239
6.422,414.586,0.378
7.68,412.386,-0.168
7.884,414.376,0.764
7.565,411.234,0.675
7.373,409.559,-0.121
8.077,413.643,-0.126
6.218,413.852,0.703
6.619,415.633,0.684
9.344,411.234,-0.148
9.544,414.586,0.458
6.107,413.852,0.006
8.276,416.261,0.577
6.699,411.025,-0.109
5.945,410.187,-0.052
10.089,413.852,0.754
8.75,411.444,0.339
9.616,415.842,0.583
6.7,411.758,0.339
9.423,413.852,0.071
5.628,410.816,0.139
5.431,413.434,0.703
7.678,413.852,0.573
7.005,413.015,-0.011
8.632,412.805,0.507
9.028,407.988,0.244
6.814,414.167,0.487
6.616,412.596,-0.173
5.748,415.633,0.747
7.684,411.758,0.682
10.291,411.758,-0.164
8.548,414.795,0.509
9.426,415.214,0.242
4.484,415.842,0.658
6.894,411.025,-0.048
5.751,413.852,0.596
6.619,412.386,0.272
7.21,415.842,0.366
7.682,413.015,0.677
9.033,410.397,0.258
7.568,413.434,0.248
6.221,412.177,0.25
8.547,415.633,0.599
5.547,412.596,0.271
7.488,414.167,0.055
10.214,409.35,0.244
6.105,413.224,0.684
8.944,412.596,0.667
5.829,413.643,0.001
7.086,412.386,0.355
8.625,409.035,0.243
8.944,414.795,0.568
8.627,413.643,-0.262
6.696,416.052,0.665
8.437,411.025,0.752
6.495,412.177,0.122
4.837,413.015,-0.127
8.156,414.167,0.305
7.208,413.224,0.419
8.755,409.559,0.741
8.833,413.643,0.681
8.275,411.025,0.576
7.562,416.261,0.629
6.612,412.177,0.499
8.273,411.444,0.284
10.087,411.234,0.653
8.159,410.187,0.143
10.015,415.842,0.872
7.21,413.434,0.225
6.422,413.643,0.619
6.299,408.407,0.11
8.627,414.376,0.463
10.21,412.596,0.535
8.63,415.214,0.443
7.684,411.234,0.26
4.679,410.816,0.198
7.564,413.643,0.46
8.627,413.852,0.349
7.007,414.376,0.747
8.758,409.768,0.704
8.159,413.434,-0.098
6.892,411.234,-0.266
7.962,415.633,0.659
8.943,412.177,0.729
8.948,410.606,-0.013
8.753,412.386,0.382
7.167,409.768,0.734
10.599,415.423,0.955
6.617,411.444,0.19
3.697,413.434,-0.3
9.221,409.35,0.886
8.352,413.015,0.515
8.748,415.214,0.313
9.223,415.214,0.431
4.168,413.015,0.469
5.235,410.606,0.22
5.431,415.004,0.267
7.882,413.852,0.535
9.616,415.633,0.443
8.08,410.816,0.175
10.09,413.224,0.122
6.894,413.643,0.472
7.565,415.842,0.062
8.752,414.586,0.398
3.218,410.816,0.665
6.619,414.795,0.383
9.695,411.967,-0.177
8.273,416.261,0.753
7.371,411.444,0.721
6.104,410.816,-0.02
6.102,411.444,0.137
5.628,411.025,0.605
9.343,417.204,0.331
10.21,413.852,0.592
7.009,415.214,-0.074
9.144,410.816,0.707
8.551,414.167,0.171
8.546,416.052,0.549
6.105,415.214,0.579
5.353,414.376,-0.36
8.273,408.407,0.627
8.628,414.376,0.546
9.025,413.015,0.64
9.346,415.004,0.408
3.415,409.978,0.33
6.616,413.015,0.228
5.829,412.386,0.51
8.548,415.004,0.144
10.293,412.805,0.49
9.03,409.35,0.791
7.758,412.386,0.522
4.952,409.768,0.004
9.022,415.633,0.49
9.695,411.444,0.632
7.212,412.805,0.177
8.158,410.397,0.063
5.944,411.967,0.604
7.758,416.052,0.997
8.271,413.852,0.24
6.026,414.167,-0.112
7.368,407.988,0.654
6.892,413.434,0.28
10.607,411.967,0.461
7.369,414.376,0.306
4.679,411.234,0.428
7.289,409.559,0.277
8.348,414.167,0.143
8.276,411.758,0.375
9.027,413.643,0.413
3.973,409.559,0.403
5.748,412.177,-0.021
6.021,409.35,0.001
9.893,415.214,0.564
9.618,411.234,0.764
6.221,412.177,-0.04
6.813,410.606,0.352
5.941,411.444,0.801
9.14,416.261,0.706
7.008,413.852,0.27
6.89,415.004,0.143
8.082,409.035,0.37
7.212,414.167,0.435
9.539,413.643,0.82
5.547,414.795,0.41
5.429,412.177,-0.413
7.366,408.826,0.437
8.269,414.586,0.405
9.03,411.967,0.286
9.345,414.795,-0.168
5.237,411.025,0.488
6.812,411.967,0.345
7.207,412.386,0.167
9.617,411.967,-0.061
8.273,411.967,0.457
6.301,410.606,0.718
10.681,413.015,0.027
8.157,410.816,0.002
6.103,417.204,0.621
6.298,413.015,0.675
5.547,414.376,-0.11
8.354,410.397,0.231
8.273,413.224,0.782
6.424,415.423,0.837
6.024,414.376,0.54
6.024,413.434,0.233
8.078,408.198,0.654
10.961,414.376,0.099
9.811,412.386,0.839
7.883,415.004,0.543
4.484,411.234,-0.15
8.548,410.187,0.352
7.287,413.224,0.491
5.235,410.816,0.58
8.545,412.177,-0.173
8.159,409.559,0.693
8.271,411.967,0.488
8.155,410.187,0.54
6.024,414.167,0.033
8.748,412.805,0.459
5.547,413.224,0.51
11.164,412.386,0.142
9.143,407.988,0.051
6.422,415.214,0.306
7.882,413.224,0.615
7.563,413.852,-0.037
7.21,407.988,0.171
10.291,414.167,0.762
9.539,412.805,0.803
